CRED_APR,RISC_ATUAL,PAGO_DIA,PAGO_ATR,VOL_OPER,VOL_OPER_MED,QTD_TITU_OPER,VOL_TOT_OPER,RECOMP,TICK_MED_CED,L1,L2,L3,L4,L5,VALO_TITU_ORIG,VALO_ABER,VALO_LIQU_CEDE,VALO_LIQU,TICK_MED_SACA,VOL_NEG,REL_TITU_TICK,REL_TITU_LIM,REJEITADO,label
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,724.00,0.00,6396.00,6396.00,2132.00,6396.00,55.1785,0.2896,0,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,724.00,0.00,6396.00,6396.00,2132.00,6396.00,55.1785,0.2896,0,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,0,100,0,0,0,1038.00,0.00,0.00,4683.18,0.00,0.00,79.1095,0.4152,1,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,0,100,0,0,0,1179.00,0.00,0.00,4683.18,0.00,0.00,89.8556,0.4716,1,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,1125.00,640.00,4320.00,4320.00,640.00,1920.00,85.7401,0.45,0,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,1125.00,640.00,4320.00,4320.00,640.00,1920.00,85.7401,0.45,0,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,1125.00,640.00,4320.00,4320.00,640.00,1920.00,85.7401,0.45,0,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,1125.00,640.00,4320.00,4320.00,640.00,1920.00,85.7401,0.45,1,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,1125.00,640.00,4320.00,4320.00,640.00,1920.00,85.7401,0.45,1,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,2313.00,0.00,0.00,261.36,0.00,0.00,176.2817,0.9252,0,1
250000.00,59739.10,46.5416,22.8936,210733.8145,35122.3024,224,293911.26,25.0607,1312.1038,100,0,0,0,0,2313.00,0.00,0.00,261.36,0.00,0.00,176.2817,0.9252,0,0
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,91.4613,8.5386,0,4.2481,4.2481,5781.00,2887.50,221261.45,228789.90,4979.9146,74698.72,165.296,1.1562,1,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,95.8365,4.1634,0,0,0,2710.00,0.00,28685.00,29374.86,2710.6666,8132.00,77.4869,0.542,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,95.8365,4.1634,0,0,0,2710.00,0.00,28685.00,29374.86,2710.6666,8132.00,77.4869,0.542,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,760.00,0.00,8165.00,8165.00,977.50,1955.00,21.7306,0.152,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,1637.50,0.00,21201.00,21201.00,2125.00,10625.00,46.821,0.3275,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,1637.50,0.00,21201.00,21201.00,2125.00,10625.00,46.821,0.3275,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,88.9364,11.0635,0,11.0635,11.0635,2900.00,3404.00,89235.00,88127.40,2274.901,43223.12,82.9196,0.58,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,88.9364,11.0635,0,11.0635,11.0635,2900.00,3404.00,89235.00,88127.40,2274.901,43223.12,82.9196,0.58,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,32.845,67.1549,0,0,0,848.00,0.00,4313.00,5523.05,743.58,1487.16,24.2468,0.1696,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,72.8904,27.1095,0,0,0,1500.00,0.00,14600.00,14600.00,842.1066,5052.64,42.8894,0.3,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,72.8904,27.1095,0,0,0,1500.00,0.00,14600.00,14600.00,842.1066,5052.64,42.8894,0.3,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,4250.00,25260.00,57972.50,73613.95,3635.6428,25449.50,121.5201,0.85,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,600.00,2030.00,17989.50,19842.50,1032.25,8258.00,17.1557,0.12,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,77.9899,22.01,0,0,0,580.00,0.00,4608.00,5224.42,508.6666,1526.00,16.5839,0.116,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,77.9899,22.01,0,0,0,580.00,0.00,4608.00,5224.42,508.6666,1526.00,16.5839,0.116,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,78.7107,21.2892,0,0,0,870.00,1137.00,13405.80,13405.80,532.9083,6394.90,24.8758,0.174,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,78.7107,21.2892,0,0,0,870.00,1137.00,13405.80,13405.80,532.9083,6394.90,24.8758,0.174,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,675.00,6726.00,22481.00,22481.00,3062.20,15311.00,19.3002,0.135,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,675.00,6137.00,16791.00,15281.00,2657.75,10631.00,19.3002,0.135,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,600.00,0.00,1560.00,1672.48,520.00,1560.00,17.1557,0.12,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,89.2642,10.7357,0,0,0,928.00,0.00,18131.00,18131.00,1238.00,7428.00,26.5342,0.1856,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,89.2642,10.7357,0,0,0,928.00,0.00,18131.00,18131.00,1238.00,7428.00,26.5342,0.1856,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,2037.50,0.00,20986.00,27174.60,2590.00,5180.00,58.2582,0.4075,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,100,0,0,0,0,2037.50,0.00,20986.00,27174.60,2590.00,5180.00,58.2582,0.4075,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,62.8705,37.1294,0,0,0,10875.00,0.00,96550.00,111771.08,5709.80,11419.60,310.9487,2.175,0,1
500000.00,1038146.00,77.2782,9.3337,2442923.1641,407153.8607,1015,3549821.85,13.1509,3497.3614,62.8705,37.1294,0,0,0,10875.00,0.00,96550.00,111771.08,5709.80,11419.60,310.9487,2.175,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1320.00,1848.00,126597.43,126597.43,3469.925,27759.40,62.6409,0.3308,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,75.7709,24.229,0,0,0,101.40,2028.00,3836.30,3836.30,0.00,0.00,4.8119,0.0254,1,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1056.00,1588.40,87938.70,87938.70,2273.3333,6820.00,50.1127,0.2646,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1056.00,1588.40,87938.70,87938.70,2273.3333,6820.00,50.1127,0.2646,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,15.0346,84.9653,0,0,0,1330.00,0.00,6660.00,36715.31,0.00,0.00,63.1154,0.3333,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,15.0346,84.9653,0,0,0,1330.00,0.00,6660.00,36715.31,0.00,0.00,63.1154,0.3333,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1025.00,5863.10,5588.59,16797.59,3210.35,6420.70,48.6416,0.2568,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,98.6101,1.3898,0,1.3898,0,739.50,0.00,9789.58,30891.31,0.00,0.00,35.0931,0.1853,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,99.6708,0.3291,0,0,0,3000.00,864.00,38878.17,118171.49,1855.744,37114.88,142.3657,0.7518,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1166.66,3996.50,17160.50,16060.50,1181.7727,12999.50,55.3641,0.2923,1,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1166.67,3996.50,17160.50,16060.50,1181.7727,12999.50,55.3646,0.2923,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1166.67,3996.50,17160.50,16060.50,1181.7727,12999.50,55.3646,0.2923,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1425.00,3996.50,17160.50,16060.50,1181.7727,12999.50,67.6237,0.3571,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1425.00,3996.50,17160.50,16060.50,1181.7727,12999.50,67.6237,0.3571,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,81.771,18.2289,6.4883,0,0,1190.00,0.00,20737.85,34001.45,1140.45,9123.60,56.4717,0.2982,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,81.771,18.2289,6.4883,0,0,1190.00,0.00,20737.85,34001.45,1140.45,9123.60,56.4717,0.2982,0,0
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,81.771,18.2289,6.4883,0,0,1190.00,0.00,20737.85,34001.45,1140.45,9123.60,56.4717,0.2982,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,1424.00,890.00,8616.44,24646.67,2331.7466,6995.24,67.5762,0.3568,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,91.1358,8.8641,0,0.0776,0.0776,420.94,22896.19,249873.14,288623.60,2172.1309,89057.37,19.9758,0.1054,1,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,93.8363,6.1636,0,5.3594,5.3594,2062.50,17744.30,59274.32,59274.32,1136.80,2273.60,97.8764,0.5169,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,93.8363,6.1636,0,5.3594,5.3594,2062.50,17744.30,59274.32,59274.32,1136.80,2273.60,97.8764,0.5169,1,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,50.3225,0,161.00,2310.00,2310.00,4650.00,2310.00,2310.00,7.6402,0.0403,1,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,0,100,0,100,100,1236.00,0.00,1835.15,1835.15,1882.86,1882.86,58.6546,0.3097,1,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,98.3308,1.6691,0,3.7426,2.0735,3240.00,0.00,247310.02,278731.84,3184.5116,57321.21,153.7549,0.812,1,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,98.3308,1.6691,0,3.7426,2.0735,10240.00,0.00,247310.02,278731.84,3184.5116,57321.21,485.9416,2.5664,1,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,200.00,6305.00,60408.26,70579.75,1141.0762,9128.61,9.491,0.0501,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,200.00,6305.00,60408.26,70579.75,1141.0762,9128.61,9.491,0.0501,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,100,0,0,0,0,200.00,6305.00,60408.26,70579.75,1141.0762,9128.61,9.491,0.0501,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,69.7266,30.2733,4.6776,0,0,560.00,8760.00,3000.00,40501.29,3021.00,3021.00,26.5749,0.1403,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,69.7266,30.2733,4.6776,0,0,560.00,8760.00,3000.00,40501.29,3021.00,3021.00,26.5749,0.1403,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,81.201,18.7989,0,14.4516,9.709,963.06,0.00,15372.34,79164.84,989.2468,28688.16,45.7022,0.2413,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,81.201,18.7989,0,14.4516,9.709,963.07,0.00,15372.34,79164.84,989.2468,28688.16,45.7027,0.2413,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,81.201,18.7989,0,14.4516,9.709,963.07,0.00,15372.34,79164.84,989.2468,28688.16,45.7027,0.2413,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,90.9116,9.0883,0,5.4488,0,1680.00,2740.00,6116.00,131583.83,1724.753,22421.79,79.7248,0.421,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,64.117,35.8829,0,3.2405,0,400.00,4800.00,2200.00,14085.95,0.00,0.00,18.982,0.1002,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,64.117,35.8829,0,3.2405,0,400.00,4800.00,2200.00,14085.95,0.00,0.00,18.982,0.1002,0,1
399000.02,324076.97,90.0316,4.8607,1121356.3831,186892.7305,639,1346532.10,3.082,2107.2489,64.117,35.8829,0,3.2405,0,400.00,4800.00,2200.00,14085.95,0.00,0.00,18.982,0.1002,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,0,0,0,0,0,3290.38,0.00,0.00,0.00,0.00,0.00,182.5098,0.6593,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,0,0,0,0,0,5460.40,0.00,0.00,0.00,0.00,0.00,302.8759,1.0942,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,0,100,0,0,0,3073.08,0.00,8997.40,8997.40,0.00,0.00,170.4567,0.6158,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,100,0,0,0,0,1029.22,0.00,14140.60,14140.60,0.00,0.00,57.0884,0.2062,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,100,0,0,0,0,1029.22,0.00,14140.60,14140.60,0.00,0.00,57.0884,0.2062,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,100,0,0,0,0,1029.23,0.00,14140.60,14140.60,0.00,0.00,57.089,0.2062,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,94.2034,5.7965,0,0,0,142.50,0.00,17277.48,70761.34,1469.4765,29389.53,7.9041,0.0285,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,94.2034,5.7965,0,0,0,142.51,0.00,17277.48,70761.34,1469.4765,29389.53,7.9047,0.0285,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,94.2034,5.7965,0,0,0,142.51,0.00,17277.48,70761.34,1469.4765,29389.53,7.9047,0.0285,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,94.2034,5.7965,0,0,0,142.51,0.00,17277.48,70761.34,1469.4765,29389.53,7.9047,0.0285,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,94.2034,5.7965,0,0,0,142.51,0.00,17277.48,70761.34,1469.4765,29389.53,7.9047,0.0285,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,94.2034,5.7965,0,0,0,142.51,0.00,17277.48,70761.34,1469.4765,29389.53,7.9047,0.0285,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,94.2034,5.7965,0,0,0,142.51,0.00,17277.48,70761.34,1469.4765,29389.53,7.9047,0.0285,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.9291,1.0708,0,0,0,45.09,0.00,16045.65,139352.33,1175.0726,30551.89,2.501,0.009,1,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.9291,1.0708,0,0,0,45.09,0.00,16045.65,139352.33,1175.0726,30551.89,2.501,0.009,1,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.9291,1.0708,0,0,0,45.09,0.00,16045.65,139352.33,1175.0726,30551.89,2.501,0.009,1,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.9291,1.0708,0,0,0,45.09,0.00,16045.65,139352.33,1175.0726,30551.89,2.501,0.009,1,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.9291,1.0708,0,0,0,45.09,0.00,16045.65,139352.33,1175.0726,30551.89,2.501,0.009,1,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.9291,1.0708,0,0,0,45.09,0.00,16045.65,139352.33,1175.0726,30551.89,2.501,0.009,1,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.9291,1.0708,0,0,0,45.09,0.00,16045.65,139352.33,1175.0726,30551.89,2.501,0.009,1,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.1803,1.8196,0,0,0,188.02,0.00,0.00,43492.96,0.00,0.00,10.429,0.0376,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.1803,1.8196,0,0,0,188.03,0.00,0.00,43492.96,0.00,0.00,10.4295,0.0376,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,0,0,0,0,0,426.19,0.00,0.00,0.00,0.00,0.00,23.6397,0.0854,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,0,0,0,0,0,426.19,0.00,0.00,0.00,0.00,0.00,23.6397,0.0854,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,0,0,0,0,0,426.19,0.00,0.00,0.00,0.00,0.00,23.6397,0.0854,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,0,0,0,0,0,426.20,0.00,0.00,0.00,0.00,0.00,23.6403,0.0854,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,100,0,0,0,0,2138.60,0.00,6848.79,10344.79,5338.68,5338.68,118.6232,0.4285,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,100,0,0,0,0,883.57,0.00,10652.54,13672.54,3816.16,7632.32,49.0096,0.177,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,100,0,0,0,0,1870.68,0.00,3816.16,3816.16,3816.16,3816.16,103.7623,0.3748,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,51.9698,48.0301,0,0,0,3276.00,0.00,0.00,9801.84,2547.00,5094.00,181.7122,0.6565,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.2939,1.706,0,1.8009,0,558.85,0.00,4327.38,45675.26,1193.67,2387.34,30.9981,0.1119,0,1
499000.02,162893.24,85.4555,8.1154,896933.9794,149488.9966,645,1162838.60,5.3595,1802.8505,98.2939,1.706,0,1.8009,0,558.85,0.00,4327.38,45675.26,1193.67,2387.34,30.9981,0.1119,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,77.2381,22.7618,0,12.2359,12.2359,950.62,0.00,15380.52,15380.52,747.52,7475.20,102.4282,0.0475,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,49.5851,50.4148,0,10.1549,10.1549,654.16,0.00,7654.96,7654.96,862.40,5174.40,70.485,0.0327,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,33.5645,66.4354,0,0,0,125.12,0.00,2188.32,2188.32,265.678,1328.39,13.4815,0.0062,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,43.2488,56.7511,0,39.6753,34.6984,272.53,0.00,9464.47,11350.82,385.235,2311.41,29.3648,0.0136,1,0
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,43.2488,56.7511,0,39.6753,34.6984,274.82,0.00,9464.47,11350.82,385.235,2311.41,29.6115,0.0137,1,0
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,51.8545,48.1454,0,15.1219,15.1219,530.43,0.00,3293.23,3293.23,312.4588,2812.13,57.1532,0.0265,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,66.1599,33.84,0,15.3159,15.3159,128.97,0.00,2789.71,2789.71,302.7628,2119.34,13.8963,0.0064,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,80.3418,19.6581,0,12.954,8.3737,392.85,10512.05,121140.58,148462.99,2132.4125,25588.95,42.3291,0.0196,1,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,73.7047,26.2952,0,4.9779,4.9779,179.55,0.00,15193.44,15193.44,612.9825,4903.86,19.3463,0.0089,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,55.5621,44.4378,0,9.797,9.797,606.93,508.03,14193.09,14193.09,709.072,3545.36,65.396,0.0303,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,45.017,54.9829,0,26.884,0,407.98,182.58,2467.11,3124.53,246.6777,2220.10,43.9594,0.0203,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,70.0776,29.9223,0,8.8851,8.8851,252.79,439.98,7083.76,7083.76,576.7242,4037.07,27.2378,0.0126,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,58.6151,41.3848,0,13.8527,13.8527,188.64,0.00,18413.37,18413.37,428.65,3000.55,20.3257,0.0094,1,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,68.9244,31.0755,0,2.1267,2.1267,3714.37,8075.99,153781.16,213937.91,6188.6083,37131.65,400.2193,0.1857,1,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,68.9244,31.0755,0,2.1267,2.1267,9919.00,8075.99,153781.16,213937.91,6188.6083,37131.65,1068.7615,0.4959,1,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,81.6144,18.3855,0,7.7834,7.7834,950.76,0.00,7965.70,7965.70,820.1466,4920.88,102.4433,0.0475,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,76.0538,23.9461,0,1.9885,1.9885,214.55,0.00,7386.14,7543.14,293.282,1466.41,23.1175,0.0107,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,72.9683,27.0316,0,3.8771,3.8771,555.86,539.55,11428.84,11428.84,656.2037,5249.63,59.8933,0.0277,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,70.4211,29.5788,0,14.3865,14.3865,649.68,969.42,17704.23,17704.23,416.5727,9164.60,70.0023,0.0324,0,1
2000000.00,961274.89,75.4,18.0297,7264910.7692,1210818.4615,8382,7779196.59,6.3684,928.0835,59.6716,40.3283,0,40.3283,40.3283,216.10,0.00,830.88,830.88,181.9975,727.99,23.2845,0.0108,0,1
